Latency,Requests,Throughput,Measured_Throughput,Baseline,Orchestrator,Benchmark,Infinite,Exp,N,Availability,Horizontal,Vertical,Threads,Connections,Duration,Mean,Max,StdDev,ReqSec
24070.0,3000.0,37359.0,24803,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,9731.384,27656.192,5717.584,1242.58
23870.0,3000.0,28654.0,18719,0,swarm,sn,1,exp12,3,0,1,1,8,512,30,11999.661,26787.84,6472.367,953.6
24080.0,3000.0,25346.0,16766,0,swarm,sn,1,exp12,4,0,1,1,8,512,30,13386.02,25837.568,6167.139,843.03
23860.0,3000.0,35930.0,23471,0,swarm,sn,1,exp12,2,0,1,1,8,512,30,10609.343,28344.32,6079.579,1197.75
23050.0,3000.0,40662.0,26517,0,swarm,sn,1,exp12,1,0,1,1,8,512,30,7151.73,26525.696,6173.768,1354.07
14270.0,3000.0,52979.0,34493,0,swarm,hr,1,exp12,4,0,1,1,8,512,30,7927.39,17580.032,2827.992,1762.08
14350.0,3000.0,52628.0,34489,0,swarm,hr,1,exp12,5,0,1,1,8,512,30,7944.682,16941.056,2771.893,1753.93
25180.0,3000.0,22919.0,15301,0,swarm,sn,1,exp12,5,0,1,1,8,512,30,13740.436,26279.936,6169.21,762.43
15980.0,3000.0,47694.0,32164,0,swarm,hr,1,exp12,3,0,1,1,8,512,30,9294.332,18071.552,3062.635,1588.66
18710.0,3000.0,38657.0,26189,0,swarm,hr,1,exp12,1,0,1,1,8,512,30,11342.014,20611.072,3597.255,1285.69
17190.0,3000.0,43924.0,29239,0,swarm,hr,1,exp12,2,0,1,1,8,512,30,9823.817,19595.264,3307.803,1460.88
26570.0,3000.0,10643.0,7284,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,17458.143,27901.952,5092.554,354.2
26640.0,3000.0,10705.0,7340,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,17488.022,28016.64,5089.271,356.09
26640.0,3000.0,10594.0,7320,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,17557.255,27951.104,5077.511,352.5
26590.0,3000.0,10597.0,7332,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,17454.75,28278.784,5097.083,352.51
6.8,3000.0,89933.0,59863,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,2.04,57.28,1.885,2997.24
6.68,3000.0,89546.0,59888,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,2.024,18.128,1.378,2984.42
26530.0,3000.0,10853.0,7540,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,17562.07,28049.408,5034.868,361.57
6.62,3000.0,89913.0,59863,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,2.012,14.24,1.366,2996.86
26670.0,3000.0,10423.0,7199,0,swarm,mm,1,exp12,5,0,1,1,8,512,30,17604.811,27918.336,5096.161,347.25
23890.0,3000.0,19332.0,12977,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,15465.009,25657.344,4551.306,644.04
16520.0,3000.0,44940.0,29378,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,9406.309,18989.056,3191.931,1496.72
17300.0,3000.0,41981.0,27911,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,10375.552,19939.328,3306.398,1398.73
17090.0,3000.0,42545.0,27672,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,9962.846,19431.424,3413.25,1415.14
23900.0,3000.0,19423.0,13047,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,15349.171,26050.56,4609.548,646.56
23900.0,3000.0,19477.0,13105,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,15459.926,25919.488,4559.278,649.26
24020.0,3000.0,19368.0,12972,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,15555.447,26230.784,4568.395,645.13
23950.0,3000.0,19544.0,13143,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,15463.808,25591.808,4549.866,651.16
8.32,3000.0,89541.0,59881,1,swarm,sn,1,exp14,1,0,0,1,8,512,30,2.835,69.504,3.041,2983.81
13170.0,3000.0,59385.0,38668,1,swarm,sn,1,exp14,2,0,0,1,8,512,30,6366.303,16572.416,2864.461,1979.01
16329.999999999998,3000.0,47743.0,31391,1,swarm,sn,1,exp14,3,0,0,1,8,512,30,9128.889,19251.2,3284.803,1591.02
18090.0,3000.0,42915.0,28349,1,swarm,sn,1,exp14,4,0,0,1,8,512,30,9845.39,22691.84,3602.17,1427.74
18320.0,3000.0,40832.0,27103,1,swarm,sn,1,exp14,5,0,0,1,8,512,30,10719.483,21168.128,3498.115,1359.23
26530.0,3000.0,10466.0,7238,0,swarm,mm,1,exp12,1,0,1,1,8,512,30,17357.342,28131.328,5111.16,348.1
26690.0,3000.0,10439.0,7170,0,swarm,mm,1,exp12,2,0,1,1,8,512,30,17569.677,28180.48,5074.267,347.99
26670.0,3000.0,10381.0,7230,0,swarm,mm,1,exp12,3,0,1,1,8,512,30,17619.13,28508.16,5101.726,345.27
16250.0,3000.0,45795.0,30720,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,9537.389,20283.392,3037.576,1523.8
16390.0,3000.0,45401.0,30995,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,9755.041,19152.896,3070.783,1511.62
25580.0,3000.0,32315.0,21067,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,9003.12,27901.952,6306.536,1075.42
21580.0,3000.0,28084.0,18750,1,swarm,mm,1,exp14,5,0,0,1,8,512,30,13462.997,24035.328,4118.763,935.06
1890.0,3000.0,89088.0,59862,1,swarm,hr,1,exp14,4,0,0,1,8,512,30,282.733,4050.944,444.582,2968.74
2280.0,3000.0,89037.0,59862,1,swarm,hr,1,exp14,3,0,0,1,8,512,30,298.419,4431.872,503.39,2967.46
2480.0,3000.0,88986.0,59864,1,swarm,hr,1,exp14,2,0,0,1,8,512,30,313.604,4771.84,532.106,2965.74
2350.0,3000.0,88511.0,59886,1,swarm,hr,1,exp14,1,0,0,1,8,512,30,337.55,3719.168,529.741,2949.2
21460.0,3000.0,28147.0,18813,1,swarm,mm,1,exp14,1,0,0,1,8,512,30,13485.013,24510.464,4092.664,936.49
21540.0,3000.0,28292.0,18899,1,swarm,mm,1,exp14,2,0,0,1,8,512,30,13444.168,24117.248,4106.562,943.2
21530.0,3000.0,28127.0,18790,1,swarm,mm,1,exp14,3,0,0,1,8,512,30,13508.252,24657.92,4116.861,935.83
21630.0,3000.0,28233.0,18897,1,swarm,mm,1,exp14,4,0,0,1,8,512,30,13477.908,24002.56,4126.763,939.11
2220.0,3000.0,88944.0,59863,1,swarm,hr,1,exp14,5,0,0,1,8,512,30,326.692,4694.016,511.154,2963.89
12990.0,4000.0,76568.0,42312,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,7517.607,14565.376,3380.393,2551.91
20680.0,4000.0,42277.0,28133,1,swarm,sn,1,exp14,4,0,0,1,8,512,30,12650.801,22380.544,3917.615,1406.12
20550.0,4000.0,41199.0,27257,1,swarm,sn,1,exp14,5,0,0,1,8,512,30,12846.256,23314.432,3981.34,1373.29
20510.0,4000.0,41771.0,27924,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,12905.495,23068.672,3942.987,1389.3
20500.0,4000.0,41391.0,27676,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,12973.043,22724.608,3941.233,1377.56
20040.0,4000.0,42604.0,29774,0,swarm,hr,1,exp12,1,0,1,1,8,512,30,12809.029,22151.168,3747.413,1419.01
20410.0,4000.0,43133.0,28955,0,swarm,hr,1,exp12,2,0,1,1,8,512,30,12700.185,23347.2,3891.91,1437.87
19070.0,4000.0,47614.0,31599,0,swarm,hr,1,exp12,3,0,1,1,8,512,30,11669.886,21512.192,3687.739,1583.73
20590.0,4000.0,70709.0,46267,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,6932.121,24559.616,5037.013,2351.94
19420.0,4000.0,46798.0,30881,1,swarm,sn,1,exp14,3,0,0,1,8,512,30,11813.209,22282.24,3729.144,1559.62
17170.0,4000.0,57453.0,37586,1,swarm,sn,1,exp14,2,0,0,1,8,512,30,9989.214,20185.088,3385.362,1912.04
24410.0,4000.0,34213.0,22426,0,swarm,sn,1,exp12,2,0,1,1,8,512,30,12722.902,28098.56,6375.462,1137.96
24850.0,4000.0,39173.0,25643,0,swarm,sn,1,exp12,1,0,1,1,8,512,30,12224.009,28688.384,6273.532,1305.37
21200.0,4000.0,49825.0,32427,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,9572.437,24428.544,5036.097,1657.29
25000.0,4000.0,28090.0,18557,0,swarm,sn,1,exp12,3,0,1,1,8,512,30,12236.029,28098.56,6244.31,934.61
25410.0,4000.0,24660.0,16516,0,swarm,sn,1,exp12,4,0,1,1,8,512,30,13154.342,29147.136,5960.986,820.18
26100.0,4000.0,22132.0,14783,0,swarm,sn,1,exp12,5,0,1,1,8,512,30,15316.979,27623.424,5587.079,737.65
23460.0,4000.0,28071.0,18800,1,swarm,mm,1,exp14,5,0,0,1,8,512,30,15202.255,25378.816,4468.057,935.35
23510.0,4000.0,28205.0,18880,1,swarm,mm,1,exp14,4,0,0,1,8,512,30,15183.67,25706.496,4491.363,938.24
23350.0,4000.0,28077.0,18775,1,swarm,mm,1,exp14,3,0,0,1,8,512,30,15022.927,25395.2,4481.751,934.27
27310.0,4000.0,10486.0,7196,0,swarm,mm,1,exp12,5,0,1,1,8,512,30,17951.958,28278.784,5267.512,349.07
27340.0,4000.0,10287.0,7105,0,swarm,mm,1,exp12,4,0,1,1,8,512,30,18318.378,28196.864,5202.132,342.22
27280.0,4000.0,10560.0,7293,0,swarm,mm,1,exp12,3,0,1,1,8,512,30,17988.943,28606.464,5299.278,351.94
27300.0,4000.0,10598.0,7233,0,swarm,mm,1,exp12,2,0,1,1,8,512,30,18165.685,28688.384,5231.96,352.59
27330.0,4000.0,10497.0,7261,0,swarm,mm,1,exp12,1,0,1,1,8,512,30,18096.403,28262.4,5249.304,349.51
11350.0,4000.0,85723.0,49825,1,swarm,sn,1,exp14,1,0,0,1,8,512,30,4162.374,14229.504,2781.433,2856.03
8180.0,4000.0,96723.0,64384,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,3846.953,10272.768,1745.075,3222.66
22300.0,4000.0,40131.0,26472,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,11650.181,26394.624,5034.975,1334.77
24020.0,4000.0,36746.0,24428,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,12598.003,27836.416,5437.113,1222.2
8160.0,4000.0,96760.0,65174,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,3787.695,10141.696,1739.857,3218.33
4450.0,4000.0,104809.0,65833,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,821.111,5906.432,1267.124,3493.76
1810.0,4000.0,118032.0,80078,1,swarm,hr,1,exp14,4,0,0,1,8,512,30,255.243,4159.488,407.625,3933.69
1630.0,4000.0,119093.0,80080,1,swarm,hr,1,exp14,5,0,0,1,8,512,30,233.396,3526.656,366.915,3969.17
4330.0,4000.0,111956.0,74855,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,1389.812,6344.704,979.566,3731.9
1690.0,4000.0,118192.0,80076,1,swarm,hr,1,exp14,3,0,0,1,8,512,30,215.536,4007.936,371.888,3939.64
1770.0,4000.0,118499.0,80062,1,swarm,hr,1,exp14,2,0,0,1,8,512,30,250.206,3753.984,400.723,3949.81
1530.0,4000.0,118564.0,80064,1,swarm,hr,1,exp14,1,0,0,1,8,512,30,235.114,3506.176,357.716,3951.78
19040.0,4000.0,48188.0,33282,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,11962.803,21151.744,3536.714,1606.3
19820.0,4000.0,44310.0,28651,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,12153.682,21987.328,3855.84,1473.77
19910.0,4000.0,44045.0,28706,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,12443.147,21839.872,3845.573,1464.87
23510.0,4000.0,37062.0,24580,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,11744.023,29392.896,5022.157,1232.97
25210.0,4000.0,19430.0,13029,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,16517.444,26787.84,4814.311,646.71
27180.0,4000.0,10733.0,7374,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,18019.393,28131.328,5230.397,357.71
25210.0,4000.0,19270.0,12967,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,16454.035,26624.0,4830.268,642.07
27180.0,4000.0,10737.0,7336,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,17983.587,28246.016,5213.852,357.44
17890.0,4000.0,52808.0,35302,0,swarm,hr,1,exp12,4,0,1,1,8,512,30,10910.138,20692.992,3527.135,1756.46
18010.0,4000.0,52872.0,34939,0,swarm,hr,1,exp12,5,0,1,1,8,512,30,10832.462,20676.608,3507.844,1762.51
26690.0,4000.0,20335.0,13318,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,14978.278,27475.968,5101.019,676.62
27230.0,4000.0,10587.0,7315,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,17994.609,28360.704,5244.405,352.14
25460.0,4000.0,25122.0,16429,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,12966.622,26460.16,5814.125,837.05
25510.0,4000.0,30622.0,20394,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,11697.247,28966.912,5739.82,1018.57
25620.0,4000.0,21895.0,14627,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,15499.379,27672.576,5550.281,728.91
23350.0,4000.0,28046.0,18798,1,swarm,mm,1,exp14,1,0,0,1,8,512,30,15088.987,25952.256,4468.582,934.59
25330.0,4000.0,19622.0,13167,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,16670.179,26656.768,4858.31,654.05
25300.0,4000.0,19442.0,13026,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,16632.527,26525.696,4805.177,647.68
25380.0,4000.0,19421.0,13063,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,16702.946,27033.6,4838.161,646.19
27180.0,4000.0,10778.0,7414,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,18041.662,28475.392,5263.859,358.49
27280.0,4000.0,10681.0,7356,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,18103.392,28475.392,5236.258,355.27
24560.0,4000.0,37127.0,24809,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,9971.213,26624.0,6197.31,1235.25
23510.0,4000.0,28175.0,18887,1,swarm,mm,1,exp14,2,0,0,1,8,512,30,15202.134,25296.896,4484.718,937.13
26050.0,5000.0,37362.0,24395,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,14127.741,28606.464,6275.111,1244.17
24950.0,5000.0,29868.0,19586,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,12715.108,25804.8,5619.489,994.11
26130.0,5000.0,23996.0,15946,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,15447.231,28164.096,4919.756,798.14
27610.0,5000.0,21477.0,14234,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,16649.386,29392.896,5401.985,714.3
27020.0,5000.0,19861.0,13168,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,16539.871,28966.912,5531.086,661.53
26100.0,5000.0,19390.0,12947,1,swarm,mm,1,exp13,5,0,1,0,8,512,30,17267.822,27377.664,5033.655,645.23
26070.0,5000.0,19431.0,13114,1,swarm,mm,1,exp13,4,0,1,0,8,512,30,17149.24,27869.184,5015.021,647.44
26170.0,5000.0,19423.0,13097,1,swarm,mm,1,exp13,3,0,1,0,8,512,30,17263.944,27312.128,5062.153,646.02
27790.0,5000.0,10513.0,7241,0,swarm,mm,1,exp12,5,0,1,1,8,512,30,18523.375,28868.608,5355.012,350.1
27770.0,5000.0,10446.0,7262,0,swarm,mm,1,exp12,4,0,1,1,8,512,30,18504.022,28704.768,5301.669,348.19
27840.0,5000.0,10498.0,7261,0,swarm,mm,1,exp12,3,0,1,1,8,512,30,18619.73,28852.224,5336.768,349.18
27710.0,5000.0,10587.0,7320,0,swarm,mm,1,exp12,2,0,1,1,8,512,30,18309.399,28459.008,5375.71,352.14
27750.0,5000.0,10494.0,7284,0,swarm,mm,1,exp12,1,0,1,1,8,512,30,18388.88,28819.456,5378.67,349.03
24640.0,5000.0,28205.0,18805,1,swarm,mm,1,exp14,1,0,0,1,8,512,30,16027.711,26165.248,4707.664,938.46
24490.0,5000.0,28126.0,18854,1,swarm,mm,1,exp14,2,0,0,1,8,512,30,15927.76,26279.936,4736.682,935.55
24610.0,5000.0,28043.0,18786,1,swarm,mm,1,exp14,3,0,0,1,8,512,30,16086.094,26525.696,4748.165,932.75
24580.0,5000.0,28099.0,18779,1,swarm,mm,1,exp14,4,0,0,1,8,512,30,16171.715,26050.56,4692.112,936.6
24440.0,5000.0,28198.0,18910,1,swarm,mm,1,exp14,5,0,0,1,8,512,30,15919.312,25919.488,4715.714,937.88
26050.0,5000.0,19343.0,12980,1,swarm,mm,1,exp13,2,0,1,0,8,512,30,17218.046,27459.584,5027.415,644.35
27670.0,5000.0,10722.0,7383,1,swarm,mm,1,exp15,1,1,1,1,8,512,30,18406.022,28459.008,5304.727,356.8
27710.0,5000.0,10716.0,7379,1,swarm,mm,1,exp15,2,1,1,1,8,512,30,18519.636,28688.384,5324.875,356.78
27570.0,5000.0,10749.0,7411,1,swarm,mm,1,exp15,3,1,1,1,8,512,30,18254.062,28491.776,5379.626,357.54
26130.0,5000.0,19428.0,12987,1,swarm,mm,1,exp13,1,0,1,0,8,512,30,17224.349,27213.824,5031.396,646.68
27710.0,5000.0,10768.0,7352,1,swarm,mm,1,exp15,5,1,1,1,8,512,30,18372.929,28524.544,5347.345,358.63
27740.0,5000.0,10733.0,7411,1,swarm,mm,1,exp15,4,1,1,1,8,512,30,18421.092,28622.848,5356.47,357.01
1060.0,6000.0,178548.0,120211,1,swarm,hr,1,exp14,1,0,0,1,8,512,30,148.253,2017.28,236.109,5951.16
1110.0,6000.0,177682.0,120174,1,swarm,hr,1,exp14,2,0,0,1,8,512,30,169.316,2723.84,259.801,5922.46
1120.0,6000.0,178420.0,120212,1,swarm,hr,1,exp14,3,0,0,1,8,512,30,170.672,2977.792,267.331,5947.25
1130.0,6000.0,178504.0,120213,1,swarm,hr,1,exp14,4,0,0,1,8,512,30,156.929,2803.712,250.14,5949.28
1060.0,6000.0,177712.0,120181,1,swarm,hr,1,exp14,5,0,0,1,8,512,30,163.075,2174.976,247.454,5923.3
10840.0,6000.0,124900.0,83570,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,5975.464,13115.392,2135.756,4154.25
23280.0,6000.0,41829.0,27830,1,swarm,hr,1,exp15,5,1,1,1,8,512,30,15216.3,24821.76,4462.787,1391.21
23220.0,6000.0,42052.0,27961,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,15166.047,25280.512,4454.147,1400.67
14060.0,6000.0,104656.0,75931,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,8596.27,16211.968,2164.183,3486.62
15340.0,6000.0,93957.0,62593,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,9296.177,17416.192,2919.003,3128.47
15380.0,6000.0,95331.0,64185,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,9431.338,17924.096,2859.313,3173.19
23560.0,6000.0,40981.0,27029,1,swarm,sn,1,exp14,5,0,0,1,8,512,30,15162.12,25100.288,4525.103,1366.05
22690.0,6000.0,46304.0,30471,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,14920.834,24428.544,4336.07,1541.38
22360.0,6000.0,47639.0,31939,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,14789.572,24018.944,4135.719,1586.07
22410.0,6000.0,48212.0,32354,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,14517.794,24543.232,4348.644,1603.96
19710.0,6000.0,70742.0,46274,1,swarm,sn,1,exp14,1,0,0,1,8,512,30,11715.206,22757.376,3802.519,2356.75
23330.0,6000.0,42020.0,27731,1,swarm,sn,1,exp14,4,0,0,1,8,512,30,15065.013,25034.752,4445.596,1399.23
22810.0,6000.0,45952.0,30499,1,swarm,sn,1,exp14,3,0,0,1,8,512,30,14595.422,25182.208,4370.614,1531.79
14990.0,6000.0,96846.0,64214,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,9186.394,17940.48,2927.622,3221.25
21680.0,6000.0,54729.0,36086,1,swarm,sn,1,exp14,2,0,0,1,8,512,30,13698.933,23511.04,4155.94,1824.36
26770.0,6000.0,20304.0,13668,1,swarm,sn,1,exp15,5,1,1,1,8,512,30,16748.797,29556.736,5382.057,675.54
27100.0,6000.0,21618.0,14304,1,swarm,sn,1,exp15,4,1,1,1,8,512,30,16941.47,28868.608,5203.939,719.04
26410.0,6000.0,24058.0,15971,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,16145.851,28770.304,4865.804,800.26
26530.0,6000.0,29266.0,19229,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,15768.903,28327.936,5749.919,973.42
25080.0,6000.0,35735.0,23408,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,15005.937,28590.08,6006.487,1190.86
26970.0,6000.0,22214.0,14840,0,swarm,sn,1,exp12,5,0,1,1,8,512,30,16509.674,29376.512,5280.141,740.43
26610.0,6000.0,24259.0,16055,0,swarm,sn,1,exp12,4,0,1,1,8,512,30,15287.115,29114.368,5324.74,807.04
28110.0,6000.0,27651.0,18292,0,swarm,sn,1,exp12,3,0,1,1,8,512,30,15000.329,29229.056,5823.168,920.45
26820.0,6000.0,33256.0,21764,0,swarm,sn,1,exp12,2,0,1,1,8,512,30,15350.529,28524.544,5818.104,1107.03
24360.0,6000.0,38327.0,24939,0,swarm,sn,1,exp12,1,0,1,1,8,512,30,14341.609,26132.48,5498.21,1277.59
25510.0,6000.0,46847.0,31002,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,13985.603,27328.512,5162.878,1558.27
24360.0,6000.0,67120.0,44171,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,11197.032,28082.176,5741.034,2237.27
21220.0,6000.0,53578.0,35495,0,swarm,hr,1,exp12,5,0,1,1,8,512,30,13617.97,23576.576,4092.46,1783.27
21540.0,6000.0,53020.0,35444,0,swarm,hr,1,exp12,4,0,1,1,8,512,30,13856.606,23953.408,4157.571,1766.62
22200.0,6000.0,47486.0,31490,0,swarm,hr,1,exp12,3,0,1,1,8,512,30,14181.034,23674.88,4268.687,1580.75
22610.0,6000.0,45213.0,30125,0,swarm,hr,1,exp12,2,0,1,1,8,512,30,14768.451,24461.312,4297.021,1504.09
23330.0,6000.0,44175.0,29344,0,swarm,hr,1,exp12,1,0,1,1,8,512,30,15281.292,25018.368,4414.62,1469.27
25870.0,6000.0,36822.0,24283,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,14822.653,27967.488,5181.641,1225.91
26250.0,6000.0,36951.0,24734,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,14589.056,29130.752,5092.913,1230.85
25130.0,6000.0,38860.0,25679,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,14600.948,27394.048,5096.68,1292.45
20840.0,10000.0,95633.0,63068,1,swarm,hr,1,exp13,3,0,1,0,8,512,30,13620.476,22331.392,4080.037,3183.88
25560.0,10000.0,43707.0,28759,0,swarm,hr,1,exp12,1,0,1,1,8,512,30,16874.964,27000.832,4942.575,1456.08
25360.0,10000.0,46816.0,31668,0,swarm,hr,1,exp12,2,0,1,1,8,512,30,17033.879,26509.312,4848.365,1558.33
24900.0,10000.0,51495.0,35630,0,swarm,hr,1,exp12,3,0,1,1,8,512,30,16390.737,26411.008,4765.196,1716.14
24590.0,10000.0,54035.0,35818,0,swarm,hr,1,exp12,4,0,1,1,8,512,30,16345.704,25690.112,4737.282,1801.22
24610.0,10000.0,55136.0,36834,0,swarm,hr,1,exp12,5,0,1,1,8,512,30,16278.495,26001.408,4744.399,1833.87
588.8,10000.0,299513.0,199843,1,swarm,hr,1,exp14,1,0,0,1,8,512,30,79.366,1458.176,132.75,9984.08
20550.0,10000.0,98015.0,64493,1,swarm,hr,1,exp13,1,0,1,0,8,512,30,13249.8,22249.472,4070.453,3267.18
17810.0,10000.0,125381.0,83383,1,swarm,hr,1,exp13,5,0,1,0,8,512,30,11401.388,19759.104,3414.014,4179.35
19790.0,10000.0,105008.0,71382,1,swarm,hr,1,exp13,4,0,1,0,8,512,30,12991.585,21757.952,3801.644,3500.51
20960.0,10000.0,93869.0,61369,1,swarm,hr,1,exp13,2,0,1,0,8,512,30,13668.937,22495.232,4024.341,3126.62
740.35,10000.0,296825.0,199920,1,swarm,hr,1,exp14,2,0,0,1,8,512,30,103.07,1552.384,163.122,9893.99
27310.0,10000.0,37123.0,24462,1,swarm,sn,1,exp13,4,0,1,0,8,512,30,16658.738,29245.44,5468.868,1234.71
625.66,10000.0,299385.0,199848,1,swarm,hr,1,exp14,4,0,0,1,8,512,30,91.297,1397.76,142.307,9979.75
27330.0,10000.0,38199.0,25300,1,swarm,sn,1,exp13,3,0,1,0,8,512,30,16714.812,29147.136,5250.084,1273.35
27430.0,10000.0,44543.0,29144,1,swarm,sn,1,exp13,2,0,1,0,8,512,30,16160.726,29048.832,5482.731,1484.85
25770.0,10000.0,63450.0,41633,1,swarm,sn,1,exp13,1,0,1,0,8,512,30,14513.638,28852.224,5207.326,2114.06
28050.0,10000.0,21748.0,14552,0,swarm,sn,1,exp12,5,0,1,1,8,512,30,18012.807,28983.296,5735.942,724.36
27670.0,10000.0,23996.0,15914,0,swarm,sn,1,exp12,4,0,1,1,8,512,30,17807.913,29114.368,5743.077,798.43
28050.0,10000.0,26994.0,18143,0,swarm,sn,1,exp12,3,0,1,1,8,512,30,17106.234,29179.904,5446.618,898.89
26670.0,10000.0,31163.0,20704,0,swarm,sn,1,exp12,2,0,1,1,8,512,30,16710.505,28622.848,5213.451,1037.9
27740.0,10000.0,37232.0,24703,0,swarm,sn,1,exp12,1,0,1,1,8,512,30,15469.5,29294.592,5545.055,1241.07
23580.0,10000.0,67379.0,44382,1,swarm,sn,1,exp14,1,0,0,1,8,512,30,15179.669,25264.128,4557.031,2242.34
24760.0,10000.0,53173.0,35143,1,swarm,sn,1,exp14,2,0,0,1,8,512,30,16210.787,26394.624,4765.504,1770.58
25490.0,10000.0,44622.0,29448,1,swarm,sn,1,exp14,3,0,0,1,8,512,30,16770.183,26689.536,4954.008,1487.39
733.18,10000.0,298057.0,199935,1,swarm,hr,1,exp14,3,0,0,1,8,512,30,103.522,1588.224,162.298,9935.78
25840.0,10000.0,41768.0,27657,1,swarm,sn,1,exp14,4,0,0,1,8,512,30,17033.439,27017.216,4989.413,1390.27
27900.0,10000.0,37100.0,25004,1,swarm,sn,1,exp13,5,0,1,0,8,512,30,16350.513,28917.76,5190.444,1233.92
25870.0,10000.0,41640.0,27595,1,swarm,hr,1,exp15,4,1,1,1,8,512,30,17308.09,27017.216,4926.333,1385.72
25360.0,10000.0,45958.0,30460,1,swarm,hr,1,exp15,3,1,1,1,8,512,30,17021.527,26558.464,4902.754,1528.61
25480.0,10000.0,43924.0,28478,1,swarm,hr,1,exp15,2,1,1,1,8,512,30,16724.88,26705.92,5002.893,1462.37
25460.0,10000.0,44208.0,29443,1,swarm,hr,1,exp15,1,1,1,1,8,512,30,16818.118,26836.992,4951.78,1471.14
26770.0,10000.0,35133.0,22760,1,swarm,sn,1,exp15,1,1,1,1,8,512,30,17068.856,28917.76,5467.61,1168.93
28380.0,10000.0,28059.0,18479,1,swarm,sn,1,exp15,2,1,1,1,8,512,30,16764.216,29360.128,5452.991,933.57
27530.0,10000.0,23688.0,15751,1,swarm,sn,1,exp15,3,1,1,1,8,512,30,17795.626,29179.904,5683.786,787.89
